date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-09-28 13:40:46,kristinGolos,,0,0,0,"Флуоксетин капсулы 20мг 20шт в аптеках Ижевска http://izhevsk.splar.ru/~ULT0V",,,,648492546855931905,https://twitter.com/kristinGolos/status/648492546855931905
2015-09-27 22:12:14,nu_pandora_,,0,0,0,"смешала флуоксетин с половинкой феназепама.рубрика ""детка,я смотрю ты любишь рисковать""",,,,648258876563918848,https://twitter.com/nu_pandora_/status/648258876563918848
2015-09-27 21:13:13,wickedmadfreak,,0,3,0,"Выходные в 11 классе: водка, флуоксетин, анорексик бич, танцуем, суки дааа Выходные слегка за 20: этот сериальчик годный, покушать бы чет",,,,648244022826409985,https://twitter.com/wickedmadfreak/status/648244022826409985
2015-09-27 20:13:24,vbrauda,,0,0,0,"Флуоксетин капсулы 10мг 20шт в аптеках Новосибирска http://novosibirsk.splar.ru/~Bm2Xo",,,,648228970295640066,https://twitter.com/vbrauda/status/648228970295640066
2015-09-27 19:04:16,_Green_Hamster,,0,0,0,"- Дайте мне Флуоксетин и четыре гематогена.",,,,648211573446717440,https://twitter.com/_Green_Hamster/status/648211573446717440
2015-09-27 17:07:59,wowfawn,,0,1,0,"Выходные в 11 классе: водка, флуоксетин, анорексик бич, танцуем, суки дааа Выходные слегка за 20: этот сериальчик годный, покушать бы чет",,,,648182306755231744,https://twitter.com/wowfawn/status/648182306755231744
2015-09-27 17:04:19,aasamarts,DimasyaPopchik,1,0,1,"@DimasyaPopchik за флуоксетин",,@DimasyaPopchik,,648181383437885440,https://twitter.com/aasamarts/status/648181383437885440
2015-09-26 08:19:07,_mary_sad_,,0,0,0,"Парни купите по братски мне ФЛУОКСЕТИН",,,,647686824274608128,https://twitter.com/_mary_sad_/status/647686824274608128
2015-09-25 15:32:55,astrobeltforev,,0,0,0,"К вечеру депрессия опять накатывает. СУКА, завтра точно куплю флуоксетин",,,,647433607628345344,https://twitter.com/astrobeltforev/status/647433607628345344
2015-09-23 16:51:14,83jGNCaxHMWLrPF,,0,0,2,"#Флуоксетин ",,,,646728541065879552,https://twitter.com/83jGNCaxHMWLrPF/status/646728541065879552
2015-09-23 14:09:13,NeuD_DachniK,,0,0,1,"Сложный выбор если что: Флуоксетин или психоз.",,,,646687769658564608,https://twitter.com/NeuD_DachniK/status/646687769658564608
2015-09-23 11:53:44,murku_tvoyu,,0,0,0,"@tsyganchyk ф значит флуоксетин",,,,646653671745429504,https://twitter.com/murku_tvoyu/status/646653671745429504
2015-09-23 10:36:07,theinfection,,0,0,0,"настолько сильно окружена онорэхсами что вместо флемоксина читаю флуоксетин",,,,646634138334838784,https://twitter.com/theinfection/status/646634138334838784
2015-09-23 02:45:15,HostessOf_Satan,,0,0,0,"Никогда, никгда не пейте флуоксетин на голодный желудок. Есть вероятность упасть в обморок прямо в автобусе",,,,646515643542544384,https://twitter.com/HostessOf_Satan/status/646515643542544384
2015-09-22 16:58:40,_love_snape,,0,0,1,"самое обидное в том,что у меня в голове до сих пор сидит мысль купить флуоксетин и ограничить себя в еде. это так ужасно.",,,,646368024207990784,https://twitter.com/_love_snape/status/646368024207990784
2015-09-22 12:31:41,ganborou,Larisa_Ranger,1,0,0,"@Larisa_Ranger ты там что, на флуоксетин садишься??? Не вздумай даже!",,@Larisa_Ranger,,646300834230353922,https://twitter.com/ganborou/status/646300834230353922
2015-09-22 11:44:17,aselizharova,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 200шт в аптеках Санкт-Петербурга http://sankt-peterburg.splar.ru/~uYo2Y",,,,646288908112785408,https://twitter.com/aselizharova/status/646288908112785408
2015-09-22 05:06:12,DarkIlest,,0,0,0,"Нужен сильный антидот, вывозить это дерьмо. Сложный выбор, если что: флуоксетин или психоз.",,,,646188725580505088,https://twitter.com/DarkIlest/status/646188725580505088
2015-09-21 20:53:34,_ksenkalavinka_,,0,0,0,"Наталья Михайловна, а флуоксетин не поможет)",,,,646064751915704320,https://twitter.com/_ksenkalavinka_/status/646064751915704320
2015-09-21 15:24:36,nyuraAnisimova,,0,0,0,"Флуоксетин-Канон капсулы 20мг 20шт в аптеках Воронежа http://voronezh.splar.ru/~7kWco",,,,645981965133443072,https://twitter.com/nyuraAnisimova/status/645981965133443072
2015-09-21 14:26:19,Nastin100,rest_raining,1,0,0,"@RLVYN_ флуоксетин.",,,,645967293877497857,https://twitter.com/Nastin100/status/645967293877497857
2015-09-20 17:02:50,litsopaket,,0,0,2,"Отец принес флуоксетин и такой типа будешь пить пока не прекратишь свои ежедневные срывы и истерики.",,,,645644296847261697,https://twitter.com/litsopaket/status/645644296847261697
2015-09-19 17:10:35,Konflikt_art,,0,0,0,"У самок талант вгонять в депрессию, флуоксетин в объятиях моих",,,,645283861216149505,https://twitter.com/Konflikt_art/status/645283861216149505
2015-09-18 15:32:55,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 20мг 10шт в аптеках Майкопа http://maykop.splar.ru/~ZuNYt",,,,644896893848416256,https://twitter.com/smolskayakatyus/status/644896893848416256
2015-09-18 14:35:03,rdupleks,,0,0,0,"Флуоксетин капсулы 20мг 20шт в аптеках Ставрополя http://stavropol.splar.ru/~ULT0V",,,,644882331719856128,https://twitter.com/rdupleks/status/644882331719856128
2015-09-18 12:51:30,verba696,,3,0,0,"ФЛУОКСЕТИН БЕЗ РЕЦЕПТА ВО ВСЕХ АПТЕКАХ КРАСНОДАРА ДА ДА ДА",,,,644856269183012864,https://twitter.com/verba696/status/644856269183012864
2015-09-18 08:21:59,kbashmetova,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 100шт в аптеках Биробиджана http://birobidzhan.splar.ru/~oLAYc",,,,644788443105640448,https://twitter.com/kbashmetova/status/644788443105640448
2015-09-18 08:11:34,Vlada0769,,0,0,1,"Нужен сильный антидот вывозить это дерьмо, Сложный выбор, если что: флуоксетин или психоз.",,,,644785822630285313,https://twitter.com/Vlada0769/status/644785822630285313
2015-09-18 04:53:15,nyuraAnisimova,,0,0,0,"Флуоксетин капсулы 10мг 30шт в аптеках Сыктывкара http://syktyvkar.splar.ru/~JbfAX",,,,644735917077475328,https://twitter.com/nyuraAnisimova/status/644735917077475328
2015-09-18 04:04:20,LidiyaPert,,0,0,0,"Флуоксетин капсулы 20мг 40шт в аптеках Салехарда http://salekhard.splar.ru/~eQOYC",,,,644723606023479296,https://twitter.com/LidiyaPert/status/644723606023479296
2015-09-17 16:07:57,nyuraAnisimova,,0,0,0,"Флуоксетин капсулы 20мг контейнер 10шт в аптеках Вологды http://vologda.splar.ru/~QeQGc",,,,644543319675174912,https://twitter.com/nyuraAnisimova/status/644543319675174912
2015-09-16 20:07:55,Ar25per,,1,0,0,"Флуоксетин или психоз.",,,,644241324644786176,https://twitter.com/Ar25per/status/644241324644786176
2015-09-16 18:04:17,QqwrtQwert,,0,0,0,"То чувство, когда читаешь про флуоксетин настолько много, что в марке телефона(Fly) вместо ""флай"" видишь ""флу""...",,,,644210209066483712,https://twitter.com/QqwrtQwert/status/644210209066483712
2015-09-16 07:36:53,podslyshanoshk,,0,0,0,"Ребят, подскажите где можно достать флуоксетин без рецептика?",,,,644052318359552000,https://twitter.com/podslyshanoshk/status/644052318359552000
2015-09-15 17:07:05,HungryAnna,_hungry_cold_,0,0,0,"@_hungry_cold_ флуоксетин, нейролептики, транквилизаторы...лучше я буду овощем, чем маниакально-депрессивным психом. Хотя не всегда помогает",,@_hungry_cold_,,643833429021360128,https://twitter.com/HungryAnna/status/643833429021360128
2015-09-15 07:29:52,_love_snape,,0,0,1,"меня отпустили из школы. вин. а ещё знаете,флуоксетин подорожал. думаю,это важная информация.",,,,643688167703465985,https://twitter.com/_love_snape/status/643688167703465985
2015-09-15 05:46:47,Sabina_Braun,,0,0,0,"Снова эта дипрессия.. Где мой флуоксетин.",,,,643662223106273280,https://twitter.com/Sabina_Braun/status/643662223106273280
2015-09-14 17:37:27,DarkIlest,,0,0,0,"Пацаны, кто на таблах: флуоксетин с вином - мучительные выходы ;)",,,,643478683102150656,https://twitter.com/DarkIlest/status/643478683102150656
2015-09-14 14:58:07,riverrrphoenixx,,1,0,0,"мне флуоксетин без рецепта продадут?",,,,643438583962038272,https://twitter.com/riverrrphoenixx/status/643438583962038272
2015-09-13 15:11:55,rdupleks,,0,0,0,"Флуоксетин капсулы 20мг контейнер 30шт в аптеках Сыктывкара http://syktyvkar.splar.ru/~Ibic8",,,,643079667453444097,https://twitter.com/rdupleks/status/643079667453444097
2015-09-12 15:03:14,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 20мг 28шт в аптеках Ставрополя http://stavropol.splar.ru/~T1bU6",,,,642715094120538112,https://twitter.com/smolskayakatyus/status/642715094120538112
2015-09-11 20:42:30,kristinGolos,,0,0,0,"Апо-Флуоксетин капсулы 20мг 10шт в аптеках Нарьян-Мара http://naryan-mar.splar.ru/~hn786",,,,642438087277182976,https://twitter.com/kristinGolos/status/642438087277182976
2015-09-11 17:36:49,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 20мг 30шт в аптеках Черкесска http://cherkessk.splar.ru/~grPht",,,,642391359270318080,https://twitter.com/smolskayakatyus/status/642391359270318080
2015-09-11 16:09:28,shisuink,,0,0,0,"родители отпиздили за то что пью флуоксетин говорят так совсем в общаге сдохну ага ну ладно",,,,642369374154833922,https://twitter.com/shisuink/status/642369374154833922
2015-09-11 12:34:49,Y0gg1,,0,0,0,"Думаю опять начать продавать флуоксетин анорексичкам и на заработаные деньги жрать в макдональдсе каждый день.",,,,642315355315171328,https://twitter.com/Y0gg1/status/642315355315171328
2015-09-10 20:02:08,korzhovaIrochk,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 20шт в аптеках Великого Новгорода http://velikiy-novgorod.splar.ru/~RtFZZ",,,,642065542006882304,https://twitter.com/korzhovaIrochk/status/642065542006882304
2015-09-10 18:33:40,shisuink,,0,0,0,"возможно, все потому что я пью флуоксетин",,,,642043275721969664,https://twitter.com/shisuink/status/642043275721969664
2015-09-10 13:49:33,nyuraAnisimova,,0,0,0,"Флуоксетин капсулы 10мг 10шт в аптеках Владикавказа http://vladikavkaz.splar.ru/~5wqJX",,,,641971776113782786,https://twitter.com/nyuraAnisimova/status/641971776113782786
2015-09-10 12:38:20,slacker___bitch,,0,0,0,"И снова флуоксетин (@МЕГА Самара / MEGA Mall in Самара, Самарская обл.) https://www.swarmapp.com/c/6tziKwmKHIk",,,,641953854641324032,https://twitter.com/slacker___bitch/status/641953854641324032
2015-09-10 08:41:54,_tea_dust_,,0,0,1,"Флуоксетин раньше был в зелененьких капсулах, а теперь в сине-белых :З Блин, это так прикольно ^^",,,,641894355675033600,https://twitter.com/_tea_dust_/status/641894355675033600
2015-09-10 06:15:50,lyudochka_rusla,,0,0,0,"Флуоксетин капсулы 20мг 5000шт в аптеках Челябинска http://chelyabinsk.splar.ru/~9QpX3",,,,641857593821020161,https://twitter.com/lyudochka_rusla/status/641857593821020161
2015-09-09 04:00:32,merkulovaNas,,0,0,0,"Флуоксетин капсулы 10мг контейнер 30шт в аптеках Санкт-Петербурга http://sankt-peterburg.splar.ru/~4PYJp",,,,641461157803491328,https://twitter.com/merkulovaNas/status/641461157803491328
2015-09-08 16:26:23,Annas_unicorn,,0,0,0,"И скрываются от меня, словно я маньяк. Лол! Выход найден. Флуоксетин. И небо какое-то плывущее. Пиздец",,,,641286467667365888,https://twitter.com/Annas_unicorn/status/641286467667365888
2015-09-08 15:49:23,naorunaoru,rem1n1scence,0,0,0,"@rem1n1scence да не жру я его уже давно, из колес только флуоксетин",,@rem1n1scence,,641277157889703937,https://twitter.com/naorunaoru/status/641277157889703937
2015-09-07 17:01:27,kbashmetova,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 35шт в аптеках Москвы http://splar.ru/~ndCVx",,,,640932908090437632,https://twitter.com/kbashmetova/status/640932908090437632
2015-09-06 20:31:23,molotovaEl,,0,0,0,"Флуоксетин капсулы 10мг контейнер 50шт в аптеках Уфы http://ufa.splar.ru/~JzCwK",,,,640623349991915520,https://twitter.com/molotovaEl/status/640623349991915520
2015-09-06 19:30:17,verba696,,1,0,1,"жду, когда на мою карточку придут деньги просто уже дошло до того, что я достала флуоксетин зашла на ТА и нашла супер диету-голод",,,,640607974696857604,https://twitter.com/verba696/status/640607974696857604
2015-09-06 16:10:16,vulgarkarrrma,,0,0,0,"@_YellowShine Ну, я немного не по рецепту флуоксетин использую, и всё же. Жидкости много требуется. С него очень сильно сушит.",,@_YellowShine,,640557639806656513,https://twitter.com/vulgarkarrrma/status/640557639806656513
2015-09-06 15:18:22,elizavetachii,,0,0,0,"ма нашла флуоксетин, мда",,,,640544575304671232,https://twitter.com/elizavetachii/status/640544575304671232
2015-09-06 11:10:35,drewmclair,,0,0,0,"Retweeted флуоксетин (@KaZZZanostra): Если сложить вместе первые буквы всех осенних месяцев, выйдет именно то,... http://fb.me/6KK6rJvX1",,,,640482220075974657,https://twitter.com/drewmclair/status/640482220075974657
2015-09-05 19:02:53,IraVinchester,,0,0,0,"-флуоксетин 20 млг,есть у вас? -а у вас рецепт есть ? -нет, до свидания...",,,,640238691793960962,https://twitter.com/IraVinchester/status/640238691793960962
2015-09-05 17:02:27,vlasenkorinka,,0,0,0,"Флуоксетин капсулы 20мг контейнер 30шт в аптеках Пскова http://pskov.splar.ru/~Ibic8",,,,640208383199592448,https://twitter.com/vlasenkorinka/status/640208383199592448
2015-09-05 13:14:57,zaynlovesliam69,,0,0,0,"сейчас прочитала, что бананы помогают бороться с депрессией поверьте никакие бананы не справятся так, как это делает флуоксетин",,,,640151129704280068,https://twitter.com/zaynlovesliam69/status/640151129704280068
2015-09-05 12:42:00,SennyFool,,0,0,1,"Купите мне флуоксетин, плиз",,,,640142836739014656,https://twitter.com/SennyFool/status/640142836739014656
2015-09-05 11:44:29,agoncharenok321,,0,0,0,"Перепутать названия таблеток, прийти попросить флуоксетин, а потом еще удивляться, почему рецепт спрашивают. Кто молодец? Я молодец.",,,,640128364779577344,https://twitter.com/agoncharenok321/status/640128364779577344
2015-09-05 11:15:08,HungryAnna,,0,0,0,"Флуоксетин (депрессия, булимия), хлорпротексен (тревога, склонность к суициду), феназепам и донормил (бессонница). ",,,,640120978715070464,https://twitter.com/HungryAnna/status/640120978715070464
2015-09-05 10:03:26,LidiyaPert,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 20шт в аптеках Рязани http://ryazan.splar.ru/~RtFZZ",,,,640102933460307968,https://twitter.com/LidiyaPert/status/640102933460307968
2015-09-05 07:52:13,rdupleks,,0,0,0,"Флуоксетин капсулы 10мг контейнер 30шт в аптеках Элисты http://elista.splar.ru/~4PYJp",,,,640069912816431104,https://twitter.com/rdupleks/status/640069912816431104
2015-09-04 12:52:11,vbrauda,,0,0,0,"Флуоксетин капсулы 10мг 50шт в аптеках Южно-Сахалинска http://yuzhno-sakhalinsk.splar.ru/~HyPQ0",,,,639783014692749312,https://twitter.com/vbrauda/status/639783014692749312
2015-09-03 15:56:22,uuuuuWuuuuu,,0,0,0,"прости, дорогой, твоя жизнь - это флуоксетин и фенозепам.",,,,639466978252599296,https://twitter.com/uuuuuWuuuuu/status/639466978252599296
2015-09-03 15:53:45,befolina_,,0,0,0,"Флуоксетин",,,,639466317679054848,https://twitter.com/befolina_/status/639466317679054848
2015-09-03 10:40:52,mmandelshtam,,0,0,1,"Продали флуоксетин без рецепта. Неужели я,правда, так жалко выгляжу?",,,,639387578270117888,https://twitter.com/mmandelshtam/status/639387578270117888
2015-09-03 03:00:08,sversvers,,0,0,0,"У меня флуоксетин кончился надо сходить купить по рецепту!!!!",,,,639271629869215744,https://twitter.com/sversvers/status/639271629869215744
2015-09-02 15:01:24,sversvers,,0,0,0,"НАСТОЯЩИЙ РЕЦЕПТ НА ФЛУОКСЕТИН СУКА. Я КОРОЛКВА ЭТОГО МИРА НАХУЙ. ВЫ ПОНИМАЕТЕ НАСТОЯЩИЙ.",,,,639090757274615808,https://twitter.com/sversvers/status/639090757274615808
2015-09-02 14:26:17,medsideru,,0,0,0,"Флуоксетин http://goo.gl/8bAifu с помощью @medsideru",,@medsideru,,639081916076027904,https://twitter.com/medsideru/status/639081916076027904
2015-09-02 13:33:57,captain_valera,,1,1,0,"я разгадала тайну питерской депры. всё очень просто: видимо это единственный город, где не продают флуоксетин без рецепта",,,,639068748721340416,https://twitter.com/captain_valera/status/639068748721340416
2015-09-02 09:43:39,korzhovaIrochk,,0,0,0,"Флуоксетин капсулы 10мг контейнер 20шт в аптеках Ульяновска http://ulyanovsk.splar.ru/~0ItWl",,,,639010790712938496,https://twitter.com/korzhovaIrochk/status/639010790712938496
2015-09-02 05:16:24,aliceploxaya,,0,0,0,"Флуоксетин осенью это уже традиция.",,,,638943536432480256,https://twitter.com/aliceploxaya/status/638943536432480256
2015-09-02 04:30:54,fursenkoKlavdi,,0,0,0,"Флуоксетин капсулы 20мг контейнер 10шт в аптеках Астрахани http://astrakhan.splar.ru/~QeQGc",,,,638932087010107392,https://twitter.com/fursenkoKlavdi/status/638932087010107392
2015-09-01 20:47:52,t_strk,,1,0,0,"задание: ""выпишите рецепт любого антидепрессанта"" ФЛУОКСЕТИН, НАСТАЛО ТВОЕ ВРЕМЯ (это просто единственный антидепрессант, который я помню)",,,,638815558046253057,https://twitter.com/t_strk/status/638815558046253057
2015-08-31 20:48:53,leralol67,,0,0,0,"Флуоксетин. И нет проблем",,,,638453426712637440,https://twitter.com/leralol67/status/638453426712637440
2015-08-31 19:32:09,dashapovalova_,karina_kvitka,0,0,0,"@karina_kvitka спасибо, флуоксетин!)",,@karina_kvitka,,638434116254494721,https://twitter.com/dashapovalova_/status/638434116254494721
2015-08-31 18:14:54,_lepetitprince_,,0,0,0,"За это лето я крепко подсела на флуоксетин, Адреналин и тренировки.",,,,638414674439073792,https://twitter.com/_lepetitprince_/status/638414674439073792
2015-08-31 11:25:47,bergnast,,0,0,0,"То самое чувство, когда закончился флуоксетин, а в аптеке требуют рецепт ",,,,638311716640661504,https://twitter.com/bergnast/status/638311716640661504
2015-08-31 11:22:04,BeatriceMattel,,0,0,1,"осталось ебануть черное каре на голове, запить какой-нибудь флуоксетин коньяком и сдохнуть нахуй. для полного сходства.",,,,638310784028819456,https://twitter.com/BeatriceMattel/status/638310784028819456
2015-08-31 10:04:30,__Phenomenon__,,0,0,0,"Мне кажется, я вновь вернулась в 2014. Black Veil Brides, Флуоксетин, постоянно торчащие в ушах наушники. Хм... Мне это нравится.",,,,638291261229789188,https://twitter.com/__Phenomenon__/status/638291261229789188
2015-08-31 05:13:03,tvoyasashaa,DariaMeow_,0,0,0,"@DariaMeow_ в Калине вроде да, флуоксетин, а сколько стоит я не знаю(",,@DariaMeow_,,638217918115893248,https://twitter.com/tvoyasashaa/status/638217918115893248
2015-08-30 18:00:37,olyashevchuk_,,0,0,0,"Купили з Софою Флуоксетин",,,,638048694802231296,https://twitter.com/olyashevchuk_/status/638048694802231296
2015-08-30 16:19:28,StroopDood,,0,0,0,"Как людям удается быть гедонистами в России? Они явно ЛСД жрут каждый день или хотя бы флуоксетин",,,,638023236433874948,https://twitter.com/StroopDood/status/638023236433874948
2015-08-29 19:50:11,molotovaEl,,0,0,0,"Флуоксетин Ланнахер капсулы 20мг 20шт в аптеках Абакана http://abakan.splar.ru/~WIgO4",,,,637713879917830144,https://twitter.com/molotovaEl/status/637713879917830144
2015-08-29 19:30:34,molotovaEl,,0,0,0,"Флуоксетин капсулы 10мг 50шт в аптеках Нальчика http://nalchik.splar.ru/~HyPQ0",,,,637708942215376896,https://twitter.com/molotovaEl/status/637708942215376896
2015-08-29 19:20:37,korzhovaIrochk,,0,0,0,"Флуоксетин-Канон капсулы 20мг 50шт в аптеках Мурманска http://murmansk.splar.ru/~wWtll",,,,637706436777263105,https://twitter.com/korzhovaIrochk/status/637706436777263105
2015-08-29 18:40:46,iloovewhore,,0,0,0,"флуоксетин, ты чо так подорожал, а",,,,637696410146709504,https://twitter.com/iloovewhore/status/637696410146709504
2015-08-29 13:33:01,basharovaalinoc,,0,0,0,"Флуоксетин капсулы 20мг 28шт в аптеках Черкесска http://cherkessk.splar.ru/~T1bU6",,,,637618960977031168,https://twitter.com/basharovaalinoc/status/637618960977031168
2015-08-29 13:30:32,kitboberr,,0,0,0,"@aleksandalina флуоксетин помогает даже о еде не думать",,,,637618338353557504,https://twitter.com/kitboberr/status/637618338353557504
2015-08-29 12:00:45,molotovaEl,,0,0,0,"Флуоксетин капсулы 20мг 1000шт в аптеках Смоленска http://smolensk.splar.ru/~Vn5L0",,,,637595743625326592,https://twitter.com/molotovaEl/status/637595743625326592
2015-08-29 06:41:49,vlasenkorinka,,0,0,0,"Флуоксетин капсулы 10мг 14шт в аптеках Самары http://samara.splar.ru/~TFKSo",,,,637515478429212673,https://twitter.com/vlasenkorinka/status/637515478429212673
2015-08-28 23:33:33,mea_delirium,,0,0,2,"Назови три вещи, которые будут напоминать тебе об уходящем лете! — Водка флуоксетин и тесты на беременность http://ask.fm/a/cdf89i77",,,,637407703527223296,https://twitter.com/mea_delirium/status/637407703527223296
2015-08-28 22:40:10,omniamala,,0,0,0,"Где мой флуоксетин? И я не про таблетки.",,,,637394268387168256,https://twitter.com/omniamala/status/637394268387168256
2015-08-28 18:46:29,maripolija,,0,0,0,"где мой флуоксетин ?",,,,637335458356293632,https://twitter.com/maripolija/status/637335458356293632
2015-08-28 13:50:55,vyazovaK,,0,0,0,"Флуоксетин капсулы 20мг 14шт в аптеках Орла http://orel.splar.ru/~80Nuy",,,,637261076506243072,https://twitter.com/vyazovaK/status/637261076506243072
2015-08-28 12:09:14,korbovaTat,,0,0,0,"Флуоксетин капсулы 20мг 3000шт в аптеках Кызыла http://kyzyl.splar.ru/~Vepv8",,,,637235488722714624,https://twitter.com/korbovaTat/status/637235488722714624
2015-08-28 12:04:03,kbashmetova,,0,0,0,"Флуоксетин-Канон капсулы 20мг 45шт в аптеках Оренбурга http://orenburg.splar.ru/~MvOUO",,,,637234183820156928,https://twitter.com/kbashmetova/status/637234183820156928
2015-08-28 10:00:58,ZhuravlevaRaya,,0,0,0,"Флуоксетин капсулы 20мг 7шт в аптеках Черкесска http://cherkessk.splar.ru/~cUjZr",,,,637203208801226752,https://twitter.com/ZhuravlevaRaya/status/637203208801226752
2015-08-28 09:04:37,rdupleks,,0,0,0,"Апо-Флуоксетин капсулы 20мг 10шт в аптеках Петропавловска-Камчатского http://petropavlovsk-kamchatskiy.splar.ru/~hn786",,,,637189027293200384,https://twitter.com/rdupleks/status/637189027293200384
2015-08-28 09:02:59,molotovaEl,,0,0,0,"Флуоксетин капсулы 20мг 2000шт в аптеках Самары http://samara.splar.ru/~2a9lJ",,,,637188616045920256,https://twitter.com/molotovaEl/status/637188616045920256
2015-08-28 07:30:53,kristinGolos,,0,0,0,"Флуоксетин капсулы 20мг 2000шт в аптеках Твери http://tver.splar.ru/~2a9lJ",,,,637165441572581377,https://twitter.com/kristinGolos/status/637165441572581377
2015-08-27 20:57:27,alex_rhouds,,0,0,0,"Поссорилась с подругой, которой выписывала флуоксетин. Рецепт уже дааавно не действителен, да и таблеточки должны были кончиться.",,,,637006030757601280,https://twitter.com/alex_rhouds/status/637006030757601280
2015-08-27 20:55:11,mentaldasha,,0,0,0,"Мне нужен флуоксетин",,,,637005462098083841,https://twitter.com/mentaldasha/status/637005462098083841
2015-08-27 15:38:01,xolarch,,0,0,0,"@frnkieror флуоксетин",,,,636925642093764608,https://twitter.com/xolarch/status/636925642093764608
2015-08-27 15:33:33,a1one_road,,0,0,0,"о, флуоксетин 30 рублей, это лучше)))))))",,,,636924517873487872,https://twitter.com/a1one_road/status/636924517873487872
2015-08-27 11:36:01,thea_honest,,1,5,13,"нужно, чтобы парни вместо цветов дарили флуоксетин.",,,,636864740019564544,https://twitter.com/thea_honest/status/636864740019564544
2015-08-27 05:20:51,JurevaOlga,,0,0,0,"да этот прозак, он же флуоксетин, не так уж и дорог",,,,636770327926829057,https://twitter.com/JurevaOlga/status/636770327926829057
2015-08-27 05:19:31,Mo4evaAnna,,0,0,0,"под названием ""прозак"" дорогой, под названием ""флуоксетин""",,,,636769991946305536,https://twitter.com/Mo4evaAnna/status/636769991946305536
2015-08-26 16:02:20,bowietiee,cyberdoshi,1,1,1,"@Medusque - флуоксетин дайте - рецепт есть? - ну тогда бисакодил пожалуйста сэд бат тру :(",,,,636569375718408192,https://twitter.com/bowietiee/status/636569375718408192
2015-08-26 06:58:14,rdupleks,,0,0,0,"Флуоксетин капсулы 20мг 30шт в аптеках Красногорска http://krasnogorsk.splar.ru/~grPht",,,,636432449422143488,https://twitter.com/rdupleks/status/636432449422143488
2015-08-25 23:09:34,spndgk,,0,0,0,"24. Я жру флуоксетин&#13;#30фактовобомне",,,#30,636314502703808512,https://twitter.com/spndgk/status/636314502703808512
2015-08-24 08:15:15,Ugly__Jack,tllmesh,1,0,0,"@omgyouaresougly флуоксетин",,,,635727052671467520,https://twitter.com/Ugly__Jack/status/635727052671467520
2015-08-23 17:42:34,wizard_of_alfea,,0,0,0,"Флуоксетин,привет",,,,635507436347129857,https://twitter.com/wizard_of_alfea/status/635507436347129857
2015-08-22 14:57:15,retpec,,0,0,0,"Ну здравствуйте , мистер флуоксетин",,,,635103445326938113,https://twitter.com/retpec/status/635103445326938113
2015-08-22 11:19:08,NobodyNataly,,0,1,1,"Когда флуоксетин полностью вывелся из организма. ",,,,635048552956301312,https://twitter.com/NobodyNataly/status/635048552956301312
2015-08-22 10:55:29,wizard_of_alfea,,0,0,0,"Самса заменила флуоксетин",,,,635042602597941248,https://twitter.com/wizard_of_alfea/status/635042602597941248
2015-08-22 07:04:07,Lek4_ru,,0,0,0,"Флуоксетин КУПИТЬ - Интернет аптека ЛЕК4 http://www.lek4.ru/116789/ с помощью @Lek4_ru #настроение",,@Lek4_ru,,634984378611974144,https://twitter.com/Lek4_ru/status/634984378611974144
2015-08-22 06:52:04,Lek4_ru,,0,0,0,"Флуоксетин КУПИТЬ - Интернет аптека ЛЕК4 http://www.lek4.ru/116789/ с помощью @Lek4_ru #депрессия #аппетит #худение",,@Lek4_ru,,634981343110242304,https://twitter.com/Lek4_ru/status/634981343110242304
2015-08-21 19:52:02,mea_delirium,,2,0,0,"Ненавижу флуоксетин",,,,634815243466711040,https://twitter.com/mea_delirium/status/634815243466711040
2015-08-21 14:47:00,__Phenomenon__,Dead_sunlight,1,0,0,"@Dead_sunlight это удобно, кстати. Если рядом ещё и Флуоксетин.",,@Dead_sunlight,,634738476789985280,https://twitter.com/__Phenomenon__/status/634738476789985280
2015-08-21 13:41:54,nyaniich,,0,0,0,"смеюсь над людьми которые думают что если они будут пить флуоксетин то вылечат свою депрессию ( дипресийу)))0))0 )",,,,634722094228598784,https://twitter.com/nyaniich/status/634722094228598784
2015-08-21 13:29:36,GavAnna96,,0,0,0,"Почему флуоксетин по рецепту???",,,,634718997016133632,https://twitter.com/GavAnna96/status/634718997016133632
2015-08-21 09:29:15,ok__olya,DazzlingKot,1,0,0,"@DazzlingKot флуоксетин выписали всё-таки ?",,@DazzlingKot,,634658512417759232,https://twitter.com/ok__olya/status/634658512417759232
2015-08-20 18:02:33,vsjoonie,,0,0,1,"спонсоры моего спокойного вечера - флуоксетин и пиво. - джун, как ты себя чувствуешь - не чувствую",,,,634425302488338432,https://twitter.com/vsjoonie/status/634425302488338432
2015-08-20 14:05:22,jooyoung_1,,0,0,0,"пора закупать флуоксетин",,,,634365612064681984,https://twitter.com/jooyoung_1/status/634365612064681984
